ID,"Высота потолков, м",total_area,price,price_per_sqm,utility_payments,rooms_count,has_layout,layout_is_adjacent,layout_is_isolated,layout_is_studio,layout_is_unknown,parking_type,parking_is_unknown,renovation_grades,is_renovated,renovation_is_unknown,floor,storeys,first_floor,last_floor,residential_name,unknown_allowed,childrens,pets,is_home_series,elevator,balcony,Street_cat,House №,Metro_cat,Time to metro,District_cat,Photos count,rooms_layout_студия,rooms_layout_unknown,rooms_layout_изолированная,rooms_layout_смежная,rooms_layout_оба варианта,renovation_Без ремонта,renovation_Косметический,renovation_Евроремонт,renovation_unknown,renovation_Дизайнерский,trash_Да,trash_Нет,trash_unknown,home_type_старый фонд,home_type_сталинский,home_type_монолитно-кирпичный,home_type_блочный,home_type_unknown,home_type_монолитный,home_type_кирпичный,home_type_панельный
274487252,2.64,32.0,45000.0,1406.25,1,1,0,0,0,0,1,0,1,2,1,0,1,9,1,0,0,1,0,0,0,1,0,110,7,39,5.0,6,9,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
274896878,2.64,31.0,28000.0,903.2258064516129,1,1,0,0,0,0,1,0,1,1,1,0,2,5,0,0,0,0,1,1,0,0,1,684,25,39,15.0,6,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
237688817,2.64,36.0,30000.0,833.3333333333334,1,1,0,0,0,0,1,0,1,1,1,0,4,12,0,0,0,1,0,0,0,2,1,92,26,39,16.0,6,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
267871496,2.64,31.0,32000.0,1032.258064516129,1,1,0,0,0,0,1,0,1,1,1,0,2,5,0,0,0,1,0,0,0,0,1,151,26,42,5.0,6,15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
274871486,2.64,37.0,35000.0,945.9459459459459,1,1,0,0,0,0,1,0,0,1,1,0,8,16,0,0,0,0,1,0,0,2,1,158,14,39,11.0,6,23,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
273467349,2.64,38.0,35000.0,921.0526315789474,1,1,0,0,0,0,1,0,0,1,1,0,6,17,0,0,0,1,0,0,0,2,1,95,53,42,3.0,6,24,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
274754678,2.64,33.0,35000.0,1060.6060606060605,1,1,0,0,0,0,1,0,1,1,1,0,4,9,0,0,0,0,1,0,0,1,0,110,7,39,5.0,6,8,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
273113787,2.64,30.3,35000.0,1155.1155115511551,1,1,0,0,0,0,1,0,1,1,1,0,4,5,0,0,0,0,1,1,0,0,1,684,17,39,14.0,6,13,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
248265836,2.64,38.0,36000.0,947.3684210526316,1,1,0,0,0,0,1,0,1,1,1,0,15,16,0,0,0,0,1,0,0,2,1,158,10,39,12.0,6,19,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
274946693,2.64,46.0,39000.0,847.8260869565217,1,2,1,0,1,0,0,0,1,0,0,0,9,14,0,0,0,0,1,1,0,2,0,110,5,39,2.0,6,14,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
274634144,2.64,47.0,39000.0,829.7872340425532,1,2,1,1,0,0,0,0,1,1,1,0,4,5,0,0,0,0,1,1,0,0,1,152,46,42,9.0,6,15,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
273152177,2.48,45.0,40000.0,888.8888888888889,1,2,1,0,1,0,0,0,1,1,1,0,2,5,0,0,0,0,0,1,0,0,1,684,12,39,9.0,6,7,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
269290148,2.64,45.0,40000.0,888.8888888888889,1,2,1,0,1,0,0,0,1,1,1,0,5,12,0,0,0,1,0,0,0,2,1,151,14,42,2.0,6,10,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
273495191,2.64,37.8,45000.0,1190.4761904761906,1,2,1,1,1,0,0,0,0,1,1,0,7,9,0,0,0,0,1,0,0,1,1,99,11,42,7.0,6,13,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
273403983,2.64,37.0,48000.0,1297.2972972972973,1,2,1,0,1,0,0,0,1,2,1,0,2,9,0,0,0,1,0,0,0,1,0,99,9,42,3.0,6,17,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
274788205,2.7,40.0,50000.0,1250.0,1,1,0,0,0,0,1,0,0,2,1,0,10,15,0,0,0,1,0,0,0,2,1,151,45,42,6.0,6,13,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
271120123,2.64,42.0,50000.0,1190.4761904761904,1,2,1,0,1,0,0,0,1,2,1,0,6,9,0,0,0,0,1,0,0,1,1,110,7,39,4.0,6,15,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
271406599,2.64,45.0,50000.0,1111.111111111111,1,2,1,0,1,0,0,0,1,2,1,0,3,5,0,0,0,0,1,0,0,0,1,684,31,39,15.0,6,10,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
271052707,,45.0,50000.0,1111.111111111111,1,2,1,1,0,0,0,0,1,1,1,0,11,12,0,0,0,1,0,0,0,2,2,152,35,42,13.0,6,5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
270011240,,95.0,60000.0,631.578947368421,1,2,1,1,1,0,0,0,0,2,1,0,2,14,0,0,0,0,1,0,0,3,2,688,35,39,8.0,6,19,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
196462840,2.64,65.0,60000.0,923.0769230769231,1,3,1,0,1,0,0,0,1,2,1,0,16,16,0,1,0,0,1,0,0,2,1,158,23,39,12.0,6,20,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
272630040,2.64,63.0,62000.0,984.1269841269841,1,3,1,0,1,0,0,0,1,2,1,0,3,12,0,0,0,0,1,1,0,2,1,687,3,39,6.0,6,20,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
272485701,2.64,81.1,72000.0,887.7928483353885,1,3,1,0,1,0,0,0,1,2,1,0,9,14,0,0,0,0,1,0,0,2,1,95,3,42,16.0,6,15,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
244542035,2.7,36.0,48000.0,1333.3333333333333,1,1,0,0,0,0,1,0,1,2,1,0,11,15,0,0,0,0,1,1,0,2,1,152,22,42,9.0,6,14,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
267646380,2.65,67.3,115990.0,1723.476968796434,1,3,1,0,1,0,0,1,0,2,1,0,9,24,0,0,1,0,1,1,0,2,0,689,30,165,20.0,5,14,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
274930261,,110.0,250000.0,2272.7272727272725,0,3,0,0,0,0,1,0,1,3,1,0,19,20,0,0,1,0,1,0,0,0,0,690,39,221,75.0,5,40,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
274140854,,146.0,200000.0,1369.86301369863,1,3,1,1,1,0,0,1,0,3,1,0,17,20,0,0,0,0,1,1,0,2,1,690,59,221,5.0,5,34,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
272959554,3.0,120.0,230000.0,1916.6666666666667,1,4,0,0,0,0,1,1,0,2,1,0,8,36,0,0,1,0,1,0,0,3,0,691,34,148,10.0,1,20,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
273738127,2.65,25.7,61300.0,2385.2140077821014,1,0,0,0,0,1,0,1,0,2,1,0,14,24,0,0,1,0,1,1,0,2,0,689,30,165,20.0,5,14,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
272359706,2.65,25.7,64300.0,2501.9455252918287,1,0,0,0,0,1,0,1,0,2,1,0,23,24,0,0,1,0,1,1,0,2,0,689,30,165,20.0,5,10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
273198195,,130.0,320000.0,2461.5384615384614,1,4,0,0,0,0,1,1,0,3,1,0,1,19,1,0,1,1,0,0,0,0,1,691,34,148,12.0,1,27,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
274696358,2.65,33.8,66700.0,1973.372781065089,1,1,0,0,0,0,1,1,0,2,1,0,6,24,0,0,1,0,1,1,0,2,0,689,30,165,20.0,5,10,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
274969089,2.64,45.0,44000.0,977.7777777777778,1,2,1,0,1,0,0,0,1,2,1,0,7,9,0,0,0,0,1,1,0,1,1,692,42,165,4.0,5,5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
269093520,2.65,40.0,83990.0,2099.75,1,2,1,0,1,0,0,1,0,2,1,0,12,24,0,0,1,0,1,1,0,2,0,689,30,165,20.0,5,14,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
271504486,2.8,100.0,250000.0,2500.0,1,3,0,0,0,0,1,1,0,3,1,0,27,33,0,0,1,0,1,0,0,2,0,693,77,103,7.0,9,18,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
274782629,,35.0,49000.0,1400.0,1,1,0,0,0,0,1,0,0,2,1,0,2,16,0,0,1,0,1,1,0,2,1,694,25,166,7.0,4,12,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
271752740,,100.0,250000.0,2500.0,0,3,0,0,0,0,1,0,1,3,1,0,27,33,0,0,1,0,1,0,0,1,0,693,77,103,14.0,9,31,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
266856873,2.6,54.6,92386.0,1692.051282051282,1,2,0,0,0,0,1,1,0,2,1,0,3,11,0,0,1,0,1,1,0,2,0,695,2,165,5.0,5,34,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
247020821,,57.8,101592.0,1757.6470588235295,1,2,1,0,1,0,0,1,0,2,1,0,8,11,0,0,1,0,1,1,0,1,0,695,2,165,5.0,5,19,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
274017071,,64.18,107170.0,1669.834839513867,1,2,0,0,0,0,1,0,1,2,1,0,7,11,0,0,1,0,1,1,0,1,0,695,2,165,5.0,5,30,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
252955673,2.7,64.5,108703.0,1685.3178294573643,1,2,1,1,0,0,0,1,0,2,1,0,5,11,0,0,1,0,1,1,0,2,0,695,2,165,5.0,5,27,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
244607389,2.7,65.96,110490.0,1675.1061249241966,1,2,1,0,1,0,0,1,0,2,1,0,8,11,0,0,1,0,1,1,0,1,0,695,2,165,5.0,5,32,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
223487527,,65.0,113728.0,1749.6615384615384,1,1,0,0,0,0,1,0,1,2,1,0,6,11,0,0,1,0,1,1,0,1,0,695,2,165,5.0,5,15,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
233153620,,71.2,113290.0,1591.1516853932583,1,2,1,0,1,0,0,1,0,2,1,0,2,11,0,0,1,0,1,1,0,1,0,695,2,165,5.0,5,24,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
270320387,2.8,70.2,115636.0,1647.2364672364672,1,2,0,0,0,0,1,1,0,1,1,0,4,11,0,0,1,0,1,1,0,2,0,695,2,165,5.0,5,32,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
255620704,,72.27,117090.0,1620.1743462017434,1,2,1,1,0,0,0,0,0,3,1,0,3,11,0,0,1,0,1,0,0,1,0,695,2,165,5.0,5,49,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
273818471,,71.14,117560.0,1652.5161653078437,1,2,1,0,1,0,0,0,1,2,1,0,6,11,0,0,1,0,1,1,0,1,0,695,2,165,5.0,5,38,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
223358566,,72.21,117900.0,1632.7378479434983,1,2,1,0,1,0,0,0,1,1,1,0,5,11,0,0,1,0,1,1,0,1,0,695,2,165,5.0,5,28,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
239912220,2.7,69.6,117840.0,1693.1034482758623,1,2,1,0,1,0,0,1,0,2,1,0,5,11,0,0,1,0,1,1,0,1,0,695,2,165,5.0,5,26,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
252612761,2.7,85.35,120021.0,1406.2214411247803,1,2,1,1,0,0,0,1,0,2,1,0,7,10,0,0,1,0,1,1,0,2,0,695,2,165,5.0,5,28,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
274980212,,65.0,128000.0,1969.2307692307693,1,2,1,0,1,0,0,0,1,1,1,0,33,41,0,0,1,1,0,0,0,0,0,691,34,148,9.0,1,19,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
223505593,,116.51,135000.0,1158.6988241352674,1,3,1,0,1,0,0,1,0,3,1,0,4,11,0,0,1,0,1,1,0,2,0,695,2,165,5.0,5,30,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
263080764,,52.64,150000.0,2849.5440729483284,1,1,0,0,0,0,1,1,0,3,1,0,3,18,0,0,1,1,0,0,0,2,0,695,2,165,5.0,5,34,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
228892390,3.0,103.0,160000.0,1553.3980582524273,1,2,0,0,0,0,1,1,0,1,1,0,11,48,0,0,1,1,0,0,0,2,0,690,78,168,75.0,4,13,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
258351435,,74.9,220000.0,2937.2496662216286,1,2,1,1,0,0,0,1,0,3,1,0,3,18,0,0,1,0,1,0,0,2,0,695,2,165,5.0,5,42,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
274868416,,44.0,40000.0,909.0909090909091,1,1,0,0,0,0,1,0,0,2,1,0,3,24,0,0,0,0,1,1,0,4,1,696,33,80,14.0,9,12,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
274833828,2.48,35.0,48000.0,1371.4285714285713,1,1,0,0,0,0,1,0,0,2,1,0,1,5,1,0,0,0,1,1,0,0,1,697,0,222,17.0,5,21,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
274294449,,50.0,90000.0,1800.0,1,2,1,1,1,0,0,0,1,3,1,0,18,41,0,0,1,0,1,1,0,0,0,691,34,148,7.0,1,15,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
273952244,,100.0,250000.0,2500.0,1,3,1,0,1,0,0,0,1,3,1,0,27,33,0,0,1,1,0,0,0,4,0,693,77,103,9.0,9,20,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
273488296,4.2,360.0,650000.0,1805.5555555555557,1,6,0,0,0,0,1,1,0,2,1,0,6,7,0,0,1,0,1,1,0,2,2,698,4,94,50.0,4,18,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
274991952,,32.0,33000.0,1031.25,1,1,0,0,0,0,1,0,0,1,1,0,4,5,0,0,0,0,1,1,0,0,1,699,85,80,75.0,9,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
274336855,2.7,35.0,40000.0,1142.857142857143,1,1,0,0,0,0,1,0,0,2,1,0,11,17,0,0,0,1,0,0,0,2,2,696,33,82,15.0,9,25,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
274549500,,64.0,44000.0,687.5,1,0,0,0,0,1,0,0,1,2,1,0,3,8,0,0,0,0,1,0,0,1,0,700,0,80,75.0,9,20,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
274925560,,45.0,50000.0,1111.111111111111,1,2,1,1,0,0,0,0,0,2,1,0,4,5,0,0,0,0,1,1,0,0,1,449,80,103,15.0,9,14,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
274915744,2.64,50.0,50000.0,1000.0,1,2,1,0,1,0,0,0,0,2,1,0,9,9,0,1,0,0,1,1,0,1,1,701,16,80,4.0,9,18,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
274984336,,45.0,55000.0,1222.2222222222222,1,2,0,0,0,0,1,0,0,2,1,0,1,5,1,0,0,0,1,1,0,0,0,690,46,166,75.0,4,20,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
274862010,2.65,76.7,58700.0,765.3194263363755,1,3,1,0,1,0,0,0,0,2,1,0,13,23,0,0,0,0,1,1,0,3,1,702,5,82,60.0,9,15,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
190954261,2.8,44.0,65000.0,1477.2727272727273,1,1,0,0,0,0,1,0,0,3,1,0,15,25,0,0,0,0,1,0,0,0,2,692,33,165,19.0,5,10,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
274867902,,65.0,73000.0,1123.076923076923,1,2,1,0,1,0,0,0,0,2,1,0,7,19,0,0,0,0,1,1,0,3,1,703,15,222,1.0,5,13,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
271284803,3.0,74.0,120000.0,1621.6216216216217,1,2,1,1,1,0,0,1,0,,0,1,19,20,0,0,1,0,1,0,1,2,1,691,34,148,13.0,1,18,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
274952577,,96.0,130000.0,1354.1666666666667,1,2,1,0,1,0,0,0,1,3,1,0,25,35,0,0,1,0,1,0,0,4,0,693,79,103,11.0,9,14,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
270243748,3.1,111.0,215000.0,1936.936936936937,1,4,1,0,1,0,0,1,0,2,1,0,9,36,0,0,1,0,1,0,0,6,0,691,34,148,16.0,1,17,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
274763898,3.2,92.0,220000.0,2391.304347826087,1,4,0,0,0,0,1,1,0,3,1,0,8,9,0,0,1,0,1,1,0,3,0,704,8,148,5.0,1,15,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
273969766,,220.0,230000.0,1045.4545454545455,1,5,0,0,0,0,1,0,1,2,1,0,3,3,0,1,0,0,1,1,0,0,0,705,16,82,13.0,9,37,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
274014992,,52.0,85000.0,1634.6153846153845,1,2,1,0,1,0,0,0,1,3,1,0,6,11,0,0,0,0,1,0,0,1,0,695,2,163,1.0,4,12,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
273897492,3.2,74.0,120000.0,1621.6216216216217,1,2,0,0,0,0,1,1,0,2,1,0,19,19,0,1,1,0,1,1,0,2,1,691,34,148,15.0,1,15,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
274455079,3.2,105.0,120000.0,1142.857142857143,0,4,1,1,1,0,0,0,0,2,1,0,5,16,0,0,1,0,1,1,0,1,1,706,7,105,10.0,9,14,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
274098106,3.0,100.0,160000.0,1600.0,1,3,1,0,1,0,0,0,0,1,1,0,18,49,0,0,1,0,1,1,0,1,0,693,79,103,10.0,9,16,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
274959777,3.0,160.0,210000.0,1312.5,1,4,0,0,0,0,1,1,0,2,1,0,1,4,1,0,0,0,1,1,0,2,0,698,8,94,75.0,4,17,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
272689889,3.0,100.0,250000.0,2500.0,0,3,0,0,0,0,1,0,1,,0,1,27,32,0,0,1,0,0,1,0,4,1,693,77,103,10.0,9,30,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
267655823,,110.0,250000.0,2272.7272727272725,0,3,0,0,0,0,1,0,1,2,1,0,19,20,0,0,1,0,1,0,0,1,0,690,39,223,36.0,5,23,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
274357812,3.0,152.0,270000.0,1776.3157894736842,1,4,0,0,0,0,1,1,0,2,1,0,1,5,1,0,0,0,1,1,0,2,0,698,8,94,50.0,4,20,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
256630423,3.0,185.0,270000.0,1459.4594594594594,1,5,1,1,1,0,0,1,0,,0,1,22,23,0,0,0,0,1,0,1,4,0,707,5,103,17.0,9,26,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
271079371,3.0,180.0,280000.0,1555.5555555555557,1,5,1,0,1,0,0,0,0,1,1,0,11,11,0,1,1,0,1,0,0,2,1,708,14,165,6.0,5,25,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
274901621,3.2,154.0,350000.0,2272.7272727272725,1,4,0,0,0,0,1,1,0,2,1,0,2,4,0,0,0,0,1,0,0,2,0,698,8,94,50.0,4,17,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
270886780,3.1,225.0,600000.0,2666.6666666666665,0,5,1,1,1,0,0,0,0,3,1,0,1,3,1,0,1,0,1,1,0,1,1,276,23,224,5.0,4,22,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
274866008,2.64,35.0,40000.0,1142.857142857143,1,1,0,0,0,0,1,0,0,2,1,0,7,12,0,0,0,0,1,1,0,2,1,699,93,80,9.0,9,8,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
274621858,2.64,35.0,43000.0,1228.5714285714287,1,1,0,0,0,0,1,0,1,2,1,0,2,5,0,0,0,0,1,1,0,0,0,709,7,103,12.0,9,19,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
274916830,,58.0,45000.0,775.8620689655172,1,2,1,0,1,0,0,0,0,2,1,0,3,4,0,0,0,0,1,1,0,0,1,690,12,221,5.0,5,9,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
271928726,,29.0,50000.0,1724.1379310344828,1,1,0,0,0,0,1,1,0,2,1,0,2,16,0,0,0,0,1,0,0,2,0,694,27,165,13.0,5,35,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
274825832,,55.0,58000.0,1054.5454545454545,1,2,1,0,1,0,0,0,0,2,1,0,3,25,0,0,0,0,1,1,0,5,1,710,19,105,15.0,9,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
261460190,,35.0,75000.0,2142.8571428571427,1,1,0,0,0,0,1,1,0,3,1,0,7,21,0,0,1,1,0,0,0,4,0,690,39,223,25.0,5,13,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
268998037,2.7,72.0,80000.0,1111.111111111111,1,3,0,0,0,0,1,1,0,,0,1,12,14,0,0,0,0,1,0,1,2,1,711,28,222,11.0,5,12,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
271254577,,80.0,120000.0,1500.0,1,2,0,0,0,0,1,1,0,3,1,0,15,20,0,0,0,1,0,0,0,4,1,712,10,165,4.0,5,22,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
270117860,2.8,126.0,190000.0,1507.936507936508,1,3,0,0,0,0,1,1,0,,0,1,37,45,0,0,1,0,1,1,1,5,0,693,79,103,11.0,9,20,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
252163811,3.1,185.0,270000.0,1459.4594594594594,1,5,0,0,0,0,1,1,0,2,1,0,22,24,0,0,0,0,1,0,0,4,0,707,5,94,50.0,4,19,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
270469986,3.6,194.0,340000.0,1752.5773195876288,1,4,1,1,1,0,0,1,0,,0,1,2,6,0,0,1,0,1,1,1,1,2,698,4,105,50.0,9,21,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
274785734,,340.0,650000.0,1911.764705882353,0,6,0,0,0,0,1,0,1,0,0,0,1,3,1,0,0,1,0,0,0,0,1,711,11,223,44.0,5,26,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
274698598,2.64,30.5,38000.0,1245.9016393442623,1,1,0,0,0,0,1,0,1,1,1,0,9,9,0,1,0,0,1,1,0,1,1,713,15,165,20.0,5,10,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
274155123,2.7,40.0,40000.0,1000.0,1,2,0,0,0,0,1,0,1,,0,1,4,12,0,0,0,0,1,0,1,2,2,696,13,82,12.0,9,16,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
209213319,2.64,43.0,44000.0,1023.2558139534884,1,2,1,0,1,0,0,0,1,2,1,0,7,9,0,0,0,1,0,0,0,1,1,692,42,165,3.0,5,18,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
274864438,2.64,45.0,45000.0,1000.0,1,2,1,0,1,0,0,0,1,2,1,0,3,9,0,0,0,0,1,0,0,1,1,714,7,80,4.0,9,12,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
274392895,,73.0,75000.0,1027.3972602739725,1,3,1,0,1,0,0,1,0,2,1,0,12,14,0,0,0,0,1,0,0,3,2,711,28,221,9.0,5,17,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
272939981,3.0,87.0,80000.0,919.5402298850574,1,2,0,0,0,0,1,1,0,,0,1,5,9,0,0,1,0,1,0,1,3,2,711,2,222,11.0,5,19,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
274115422,3.0,130.0,110000.0,846.1538461538462,1,3,1,0,1,0,0,1,0,3,1,0,23,34,0,0,1,0,1,0,0,3,0,693,77,103,11.0,9,16,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
272462003,,100.0,170000.0,1700.0,1,2,0,0,0,0,1,0,1,3,1,0,3,4,0,0,0,0,1,1,0,2,1,715,0,71,50.0,9,21,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
274666746,3.0,95.0,170000.0,1789.4736842105262,1,3,0,0,0,0,1,1,0,,0,1,30,36,0,0,1,0,1,0,1,6,0,691,34,148,17.0,1,24,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
271580733,,136.0,190000.0,1397.0588235294117,0,3,0,0,0,0,1,0,1,3,1,0,37,45,0,0,1,0,1,1,0,1,0,693,79,103,15.0,9,23,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
